Connected with result code qos: 0
ite/yellow 0 b'{"timestamp": "2024-11-12T13:54:20.000000", "temperature": 23.62, "illumination": 26, "team_name": "yellow", "humidity": 27}'
ite/yellow 0 b'{"timestamp": "2024-11-12T13:55:20.000000", "temperature": 23.62, "illumination": 25, "team_name": "yellow", "humidity": 27}'
ite/yellow 0 b'{"timestamp": "2024-11-12T13:55:20.000000", "temperature": 23.62, "illumination": 25, "team_name": "yellow", "humidity": 27}'
ite/yellow 0 b'{"timestamp": "2024-11-12T13:56:20.000000", "temperature": 23.62, "illumination": 24, "team_name": "yellow", "humidity": 27}'
ite/yellow 0 b'{"timestamp": "2024-11-12T13:57:20.000000", "temperature": 23.62, "illumination": 24, "team_name": "yellow", "humidity": 27}'
ite/yellow 0 b'{"timestamp": "2024-11-12T13:58:20.000000", "temperature": 23.62, "illumination": 27, "team_name": "yellow", "humidity": 27}'
ite/yellow 0 b'{"timestamp": "2024-11-12T13:59:20.000000", "temperature": 23.56, "illumination": 28, "team_name": "yellow", "humidity": 27}'
ite/yellow 0 b'{"timestamp": "2024-11-12T13:56:20.000000", "temperature": 23.62, "illumination": 24, "team_name": "yellow", "humidity": 27}'
ite/yellow 0 b'{"timestamp": "2024-11-12T13:57:20.000000", "temperature": 23.62, "illumination": 24, "team_name": "yellow", "humidity": 27}'
ite/yellow 0 b'{"timestamp": "2024-11-12T13:58:20.000000", "temperature": 23.62, "illumination": 27, "team_name": "yellow", "humidity": 27}'
ite/yellow 0 b'{"timestamp": "2024-11-12T13:59:20.000000", "temperature": 23.56, "illumination": 28, "team_name": "yellow", "humidity": 27}'
ite/yellow 0 b'{"timestamp": "2024-11-12T13:57:20.000000", "temperature": 23.62, "illumination": 24, "team_name": "yellow", "humidity": 27}'
ite/yellow 0 b'{"timestamp": "2024-11-12T13:58:20.000000", "temperature": 23.62, "illumination": 27, "team_name": "yellow", "humidity": 27}'
ite/yellow 0 b'{"timestamp": "2024-11-12T13:59:20.000000", "temperature": 23.56, "illumination": 28, "team_name": "yellow", "humidity": 27}'
ite/yellow 0 b'{"timestamp": "2024-11-12T13:58:20.000000", "temperature": 23.62, "illumination": 27, "team_name": "yellow", "humidity": 27}'
ite/yellow 0 b'{"timestamp": "2024-11-12T13:59:20.000000", "temperature": 23.56, "illumination": 28, "team_name": "yellow", "humidity": 27}'
ite/yellow 0 b'{"timestamp": "2024-11-12T13:59:20.000000", "temperature": 23.56, "illumination": 28, "team_name": "yellow", "humidity": 27}'
ite/yellow 0 b'{"timestamp": "2024-11-12T14:00:20.000000", "temperature": 23.56, "illumination": 27, "team_name": "yellow", "humidity": 27}'
ite/yellow 0 b'{"timestamp": "2024-11-12T14:00:20.000000", "temperature": 23.56, "illumination": 27, "team_name": "yellow", "humidity": 27}'
ite/yellow 0 b'{"timestamp": "2024-11-12T14:01:20.000000", "temperature": 23.56, "illumination": 26, "team_name": "yellow", "humidity": 27}'
ite/yellow 0 b'{"timestamp": "2024-11-12T14:02:20.000000", "temperature": 23.56, "illumination": 25, "team_name": "yellow", "humidity": 27}'
ite/yellow 0 b'{"timestamp": "2024-11-12T14:03:20.000000", "temperature": 23.62, "illumination": 25, "team_name": "yellow", "humidity": 27}'
ite/yellow 0 b'{"timestamp": "2024-11-12T14:04:20.000000", "temperature": 23.56, "illumination": 24, "team_name": "yellow", "humidity": 27}'
ite/yellow 0 b'{"timestamp": "2024-11-12T14:05:20.000000", "temperature": 23.56, "illumination": 26, "team_name": "yellow", "humidity": 27}'
ite/yellow 0 b'{"timestamp": "2024-11-12T14:06:20.000000", "temperature": 23.62, "illumination": 28, "team_name": "yellow", "humidity": 27}'
ite/yellow 0 b'{"timestamp": "2024-11-12T14:07:20.000000", "temperature": 23.62, "illumination": 26, "team_name": "yellow", "humidity": 27}'
ite/yellow 0 b'{"timestamp": "2024-11-12T14:08:20.000000", "temperature": 23.62, "illumination": 28, "team_name": "yellow", "humidity": 27}'
ite/yellow 0 b'{"timestamp": "2024-11-12T14:09:20.000000", "temperature": 23.62, "illumination": 24, "team_name": "yellow", "humidity": 27}'
ite/yellow 0 b'{"timestamp": "2024-11-12T14:10:20.000000", "temperature": 23.62, "illumination": 21, "team_name": "yellow", "humidity": 27}'
ite/yellow 0 b'{"timestamp": "2024-11-12T14:11:20.000000", "temperature": 23.62, "illumination": 19, "team_name": "yellow", "humidity": 27}'
ite/yellow 0 b'{"timestamp": "2024-11-12T14:12:20.000000", "temperature": 23.62, "illumination": 19, "team_name": "yellow", "humidity": 27}'
